car_id,first_online_date,car_sold_on_date,manufacturer,model,fuel_type,buy_price,last_online_price,market_reference_price,is_sold,missing_buy_price,days_online,gross_margin_eur,profit_margin_pct,age_bucket
1278547179,13/09/2024,30/11/2024,Kia,Niro,Hybrid,13161,13544,14187,1,FALSE,78,383,2.91,61-90
1278949003,14/10/2024,,Opel,Mokka X,Benzin,10813,15202,15740,0,FALSE,382,4389,40.59,365+
1277634628,26/11/2024,,Ford,Focus,Benzin,18963,25284,26579,0,FALSE,339,6321,33.33,181-365
1278044048,08/11/2024,11/11/2024,Opel,Corsa,Benzin,8462,13050,13969,1,FALSE,3,4588,54.22,0-7
1278301365,12/09/2024,11/11/2024,Audi,Q5,Diesel,27856,34392,35061,1,FALSE,60,6536,23.46,31-60
1283499701,13/12/2024,,Volkswagen,Caddy,Benzin,24612,29633,30400,0,FALSE,322,5021,20.4,181-365
1278720153,19/09/2024,22/10/2024,Skoda,Fabia,Benzin,10140,16312,16882,1,FALSE,33,6172,60.87,31-60
1272505411,01/11/2024,,Volkswagen,T-Roc,Diesel,19767,21918,23692,0,FALSE,364,2151,10.88,181-365
1279658241,25/09/2024,,Skoda,Rapid Spaceback,Benzin,8103,10830,11125,0,FALSE,401,2727,33.65,365+
1277365207,23/12/2024,,Volkswagen,T-Cross,Benzin,14573,18566,20021,0,FALSE,312,3993,27.4,181-365
1274500308,09/11/2024,,Volkswagen,Golf VII,Diesel,10935,14031,14649,0,FALSE,356,3096,28.31,181-365
1280481458,16/10/2024,,Smart,forfour,Benzin,2816,8016,6724,0,FALSE,380,5200,184.66,365+
1279758447,22/10/2024,,Mercedes-Benz,CLA-Klasse,Benzin,27542,33445,31600,0,FALSE,374,5903,21.43,365+
1281517152,12/12/2024,,Dacia,Duster,Benzin,7416,13143,12147,0,FALSE,323,5727,77.22,181-365
1282158380,06/12/2024,10/12/2024,Fiat,500,Benzin,5831,9349,8256,1,FALSE,4,3518,60.33,0-7
1278357699,27/09/2024,03/01/2025,Skoda,Superb,Diesel,15243,19706,19915,1,FALSE,98,4463,29.28,91-180
1281378783,17/10/2024,,MINI,MINI,Diesel,7866,11432,11603,0,FALSE,379,3566,45.33,365+
1280169518,07/10/2024,,Mercedes-Benz,CLA-Klasse,Benzin,19623,24169,25162,0,FALSE,389,4546,23.17,365+
1283576053,13/12/2024,,Skoda,Fabia,Benzin,6825,12787,12146,0,FALSE,322,5962,87.36,181-365
1280245978,25/09/2024,21/10/2024,Volkswagen,Golf VII,Benzin,15183,19178,19111,1,FALSE,26,3995,26.31,15-30
1280519114,13/11/2024,,Volkswagen,T-Cross,Benzin,17993,20974,21767,0,FALSE,352,2981,16.57,181-365
1278203413,17/09/2024,,Land Rover,Range Rover Sport,Diesel,29645,34388,33446,0,FALSE,409,4743,16,365+
1280455978,07/10/2024,,Volkswagen,Golf VII Sportsvan,Diesel,15416,16772,17713,0,FALSE,389,1356,8.8,365+
1276756751,02/10/2024,06/11/2024,Volkswagen,Golf VII,Diesel,15389,18371,19354,1,FALSE,35,2982,19.38,31-60
1281347104,18/10/2024,26/10/2024,Volkswagen,Taigo,Benzin,17123,22218,23508,1,FALSE,8,5095,29.76,Aug-14
1280743440,21/10/2024,,Smart,forfour,Benzin,4645,8067,8075,0,FALSE,375,3422,73.67,365+
1282303490,18/11/2024,06/01/2025,Hyundai,Tucson,Benzin,10449,18240,17562,1,FALSE,49,7791,74.56,31-60
1271051536,13/12/2024,23/12/2024,Citroen,C3,Diesel,2992,9100,9638,1,FALSE,10,6108,204.14,Aug-14
1281258889,05/11/2024,,Mercedes-Benz,GLC-Klasse,Diesel,32117,35246,34477,0,FALSE,360,3129,9.74,181-365
1278505136,12/09/2024,18/10/2024,Volkswagen,Polo,Benzin,9144,12212,13806,1,FALSE,36,3068,33.55,31-60
1277237247,27/09/2024,11/12/2024,Opel,Mokka X,Benzin,9833,12013,12834,1,FALSE,75,2180,22.17,61-90
1284014567,24/12/2024,,Volkswagen,Golf VII Sportsvan,Benzin,15693,20209,19506,0,FALSE,311,4516,28.78,181-365
1277621751,02/01/2025,,Suzuki,Swift,Benzin,13935,17853,16290,0,FALSE,302,3918,28.12,181-365
1279089579,19/09/2024,21/11/2024,MINI,Clubman,Benzin,27670,31940,32802,1,FALSE,63,4270,15.43,61-90
1280932261,16/10/2024,04/11/2024,Nissan,Micra,Benzin,3807,8676,10036,1,FALSE,19,4869,127.9,15-30
1283564510,12/12/2024,,Fiat,500,Benzin,7897,11388,12140,0,FALSE,323,3491,44.21,181-365
1279938153,09/10/2024,14/10/2024,Mitsubishi,Space Star,Benzin,8070,9576,,1,FALSE,5,1506,18.66,0-7
1283215230,10/12/2024,,Hyundai,i30,Benzin,5277,8734,8228,0,FALSE,325,3457,65.51,181-365
1283382415,02/01/2025,,Renault,Captur,Benzin,9969,16544,15841,0,FALSE,302,6575,65.95,181-365
1278896404,08/10/2024,,Volkswagen,T6 Multivan,Diesel,34426,36740,38404,0,FALSE,388,2314,6.72,365+
1278680311,01/10/2024,24/10/2024,Ford,S-Max,Diesel,14683,22130,22408,1,FALSE,23,7447,50.72,15-30
1284174304,17/12/2024,,Hyundai,i30,Diesel,8159,13144,14047,0,FALSE,318,4985,61.1,181-365
1274271410,16/11/2024,,Volkswagen,Tiguan,Diesel,18911,23951,24753,0,FALSE,349,5040,26.65,181-365
1282258559,02/12/2024,,Volkswagen,Caddy,Benzin,11081,16120,16526,0,FALSE,333,5039,45.47,181-365
1281406850,28/10/2024,19/12/2024,Mercedes-Benz,E-Klasse,Benzin,17545,23677,23375,1,FALSE,52,6132,34.95,31-60
1280934031,02/12/2024,,Renault,Kadjar,Benzin,9463,15006,13743,0,FALSE,333,5543,58.58,181-365
1280190171,10/12/2024,,Renault,Kadjar,Benzin,5896,10346,10413,0,FALSE,325,4450,75.47,181-365
1269375263,08/01/2025,10/01/2025,Mercedes-Benz,A-Klasse,Benzin,11890,16844,18964,1,FALSE,2,4954,41.67,0-7
1281178520,05/11/2024,,Opel,Corsa,Benzin,6896,9592,9655,0,FALSE,360,2696,39.1,181-365
1281914595,15/11/2024,23/12/2024,Mazda,CX-5,Diesel,18956,24812,25303,1,FALSE,38,5856,30.89,31-60
1281390053,24/12/2024,,Mazda,CX-5,Benzin,12621,18974,18636,0,FALSE,311,6353,50.34,181-365
1284535264,08/01/2025,,Smart,fortwo,Benzin,9490,13963,14805,0,FALSE,296,4473,47.13,181-365
1282152134,08/11/2024,16/11/2024,Skoda,Citigo,Benzin,3293,8121,9420,1,FALSE,8,4828,146.61,Aug-14
1282097561,22/11/2024,,Mercedes-Benz,GLA-Klasse,Benzin,13606,21151,21462,0,FALSE,343,7545,55.45,181-365
1283691386,03/01/2025,,Volkswagen,Tiguan,Diesel,15977,22878,22490,0,FALSE,301,6901,43.19,181-365
1279098405,24/09/2024,,Mercedes-Benz,E-Klasse,Diesel,27611,31612,30990,0,FALSE,402,4001,14.49,365+
1282778585,16/11/2024,,Volkswagen,Polo,Benzin,8454,10498,10892,0,FALSE,349,2044,24.18,181-365
1283427265,13/12/2024,24/12/2024,Peugeot,Partner,Diesel,10313,14685,15999,1,FALSE,11,4372,42.39,Aug-14
1282981132,19/11/2024,,BMW,X1,Benzin,17946,20845,21195,0,FALSE,346,2899,16.15,181-365
1283678592,13/12/2024,,Opel,Insignia Sports Tourer,Diesel,13785,17910,18939,0,FALSE,322,4125,29.92,181-365
1276243949,04/12/2024,,Mercedes-Benz,GLA-Klasse,Benzin,19993,24075,25945,0,FALSE,331,4082,20.42,181-365
